source,title,doi,pmid,link,internal_id,"success,pdf_path",success,pdf_path
Scopus,High dose pamidronate: Clinical and biochemical effects in metastatic bone disease,10.1002/(sici)1097-0142(19971015)80:8+<1686::aid-cncr20>3.0.co;2-v,,https://doi.org/10.1002/(sici)1097-0142(19971015)80:8+<1686::aid-cncr20>3.0.co;2-v,19f131da-f5f3-e86b-f2ab-fec6b7cb26559476d16b,,True,data/literature_data/scopus/19f131da-f5f3-e86b-f2ab-fec6b7cb26559476d16b.pdf
Scopus,A continuous colorimetric assay for rhinovirus-14 3C protease using peptide p-nitroanilides as substrates,10.1006/abio.1997.2315,,https://doi.org/10.1006/abio.1997.2315,0ceb60b1-553e-25eb-8893-d97f7bc9362e198b257e,,False,
Scopus,Molecular immune responses of the mosquito Anopheles gambiae to bacteria and malaria parasites,10.1073/pnas.94.21.11508,,https://doi.org/10.1073/pnas.94.21.11508,69614d77-fedb-734e-bdba-62276b3299fad27fbf5d,,False,
Scopus,"Determination of a cyclic hexapeptide (L-743 872), a novel pneumocandin antifungal agent in human plasma and urine by high-performance liquid chromatography with fluorescence detection",10.1016/S0003-2670(97)00263-8,,https://doi.org/10.1016/S0003-2670(97)00263-8,34acefbb-9d46-0883-ee1d-debe430531543c13919b,,False,
Scopus,Biochemical properties of bioactive peptides derived from milk proteins: Potential nutraceuticals for food and pharmaceutical applications,10.1016/S0301-6226(97)00083-3,,https://doi.org/10.1016/S0301-6226(97)00083-3,182442b8-3f0d-3271-643f-be642c5124f0cdce4e2c,,False,
Scopus,Genetically modified bone marrow-derived dendritic cells expressing tumor-associated viral or 'self' antigens induce antitumor immunity in vivo,10.1002/eji.1830271033,,https://doi.org/10.1002/eji.1830271033,e04b0ede-c736-8a6e-f359-1596fe84966f74a69547,,False,
Scopus,"Solvent-induced conformational changes of a cyclic L,D-lipopeptide mycosubtilin and of its O-methyltyrosine derivative: A search for hydrogen bonds by FTIR spectroscopy",10.1016/S1386-1425(97)00107-8,,https://doi.org/10.1016/S1386-1425(97)00107-8,3ccabbec-206b-a9c6-8725-4b3a776ac44cffb0e5a9,,False,
Scopus,Treatment of L(2)mbn Drosophila tumorous blood cells with the steroid hormone ecdysone amplifies the inducibility of antimicrobial peptide gene expression,10.1016/S0965-1748(97)00072-6,,https://doi.org/10.1016/S0965-1748(97)00072-6,bc5c4af1-453d-3b8d-5d60-20f06ad1f71a1ec66c85,,False,
Scopus,Design of novel analogue peptides with potent fungicidal but low hemolytic activity based on the cecropin A-melittin hybrid structure,10.1080/15216549700204281,,https://doi.org/10.1080/15216549700204281,7e0ca761-41d9-6c19-782e-fb78532759177b0a60d4,,True,data/literature_data/scopus/7e0ca761-41d9-6c19-782e-fb78532759177b0a60d4.pdf
Scopus,Rapamycin specifically interferes with the developmental response of fission yeast to starvation,10.1128/jb.179.20.6325-6334.1997,,https://doi.org/10.1128/jb.179.20.6325-6334.1997,567a34ed-781c-eee1-93f6-42e8d6681ea47239bcf3,,False,
Scopus,Studies of the mechanism of human salivary histatin-5 candidacidal activity with histatin-5 variants and azole-sensitive and -resistant Candida species,10.1128/aac.41.10.2224,,https://doi.org/10.1128/aac.41.10.2224,bbf0dd7d-e07b-ad33-7f3a-ce9d6a20e623880a63d9,,True,data/literature_data/scopus/bbf0dd7d-e07b-ad33-7f3a-ce9d6a20e623880a63d9.pdf
Scopus,Aging and oxygen toxicity: Relation to changes in melatonin,10.1007/s11357-997-0020-2,,https://doi.org/10.1007/s11357-997-0020-2,b41bd4c4-dd8f-efa6-e4e5-3aa4ea4f2e65e8176501,,True,data/literature_data/scopus/b41bd4c4-dd8f-efa6-e4e5-3aa4ea4f2e65e8176501.pdf
Scopus,Molecular features of the hepatitis B virus nucleocapsid T-cell epitope 18-27: Interaction with HLA and T-cell receptor,10.1053/jhep.1997.v26.pm0009328331,,https://doi.org/10.1053/jhep.1997.v26.pm0009328331,8beb1561-f791-33ee-7398-62bd9e19d8b4feaccf63,,False,
Scopus,Characterization of a locus from Carnobacterium piscicola LV17B involved in bacteriocin production and immunity: Evidence for global inducer-mediated transcriptional regulation,10.1128/jb.179.19.6163-6171.1997,,https://doi.org/10.1128/jb.179.19.6163-6171.1997,583a7552-db23-aa91-3165-3f714a93c2827176528d,,False,
Scopus,Presence of antibacterial peptides on the laid egg chorion of the medfly Ceratitis capitata,10.1006/bbrc.1997.7694,,https://doi.org/10.1006/bbrc.1997.7694,6f14fe58-a7a6-8870-c962-e65e2d17ae52bfc614d7,,False,
Scopus,A screening method of SH2 domain ligands and blockers using a solid phase binding,10.1016/S0304-3835(97)00284-X,,https://doi.org/10.1016/S0304-3835(97)00284-X,06d5286f-c53c-e4ea-b998-cc97df1b61e34bc9c7dc,,False,
Scopus,Structural features of the final intermediate in the biosynthesis of the lantibiotic nisin. Influence of the leader peptide,10.1021/bi9713106,,https://doi.org/10.1021/bi9713106,45e9b17f-f019-bc9e-f9df-cf5a80c7761db636e271,,False,
Scopus,Structural organization of the bovine catheclidin gene family and identification of a novel number,10.1016/S0014-5793(97)01310-0,,https://doi.org/10.1016/S0014-5793(97)01310-0,bf08d977-2c0d-2317-e5ad-f0b82609f5df85c6b177,,True,data/literature_data/scopus/bf08d977-2c0d-2317-e5ad-f0b82609f5df85c6b177.pdf
Scopus,"Penaeidins, a new family of antimicrobial peptides isolated from the shrimp Penaeus vannamei (Decapoda)",10.1074/jbc.272.45.28398,,https://doi.org/10.1074/jbc.272.45.28398,31b30a71-5216-70f4-09e2-e7aa931c4e53086c0be2,,True,data/literature_data/scopus/31b30a71-5216-70f4-09e2-e7aa931c4e53086c0be2.pdf
Scopus,Antigen presentation by dendritic cells after immunization with DNA encoding a major histocompatibility complex class II-restricted viral epitope,10.1084/jem.186.9.1481,,https://doi.org/10.1084/jem.186.9.1481,3300305d-0338-fa29-f395-8bf63dc48a40e7b18974,,False,
Scopus,Antimicrobial protection of the mouse testis: Synthesis of defensins of the cryptdin family,10.1095/biolreprod57.5.1115,,https://doi.org/10.1095/biolreprod57.5.1115,f40b9923-4bc1-ceda-8775-1082ac8fa149d603c97f,,False,
Scopus,Novel antimicrobial peptides derived from human immunodeficiency virus type 1 and other lentivirus transmembrane proteins,10.1128/aac.41.11.2394,,https://doi.org/10.1128/aac.41.11.2394,77dc0472-de37-7215-844e-007990dc1ce4e35434ff,,True,data/literature_data/scopus/77dc0472-de37-7215-844e-007990dc1ce4e35434ff.pdf
Scopus,Antimicrobial peptide defense in Drosophila,10.1002/bies.950191112,,https://doi.org/10.1002/bies.950191112,fd3a7abe-2e8e-ab05-0c21-8695fa9b19d37c881de0,,True,data/literature_data/scopus/fd3a7abe-2e8e-ab05-0c21-8695fa9b19d37c881de0.pdf
Scopus,Mutants of Ralstonia (Pseudomonas) solanacearum sensitive to antimicrobial peptides are altered in their lipopolysaccharide structure and are avirulent in tobacco,10.1128/jb.179.21.6699-6704.1997,,https://doi.org/10.1128/jb.179.21.6699-6704.1997,ee4c918d-0ea1-0918-db29-933d89995c004035b0d6,,False,
Scopus,"Controlled gene expression systems for lactic acid bacteria: Transferable nisin-inducible expression cassettes for Lactococcus, Leuconostoc, and Lactobacillus spp.",10.1128/aem.63.11.4581-4584.1997,,https://doi.org/10.1128/aem.63.11.4581-4584.1997,b2f98ff7-a77c-abc5-4c00-ffc8cf30c1384e75b773,,True,data/literature_data/scopus/b2f98ff7-a77c-abc5-4c00-ffc8cf30c1384e75b773.pdf
Scopus,Cisplatin-induced changes in adenine nucleotides in rat kidney slices: Amelioration by tiopronin and procaine,10.1111/j.2042-7158.1997.tb06056.x,,https://doi.org/10.1111/j.2042-7158.1997.tb06056.x,1ad7ccc1-35b1-0fbd-c201-7ce0dcee47e24fb96b82,,False,
Scopus,Liver targeting of antiviral nucleoside analogues through the asialoglycoprotein receptor,10.1046/j.1365-2893.1997.00067.x,,https://doi.org/10.1046/j.1365-2893.1997.00067.x,5ab983c3-bb5e-6753-ae82-f45474eca0709499e746,,False,
Scopus,"Solution properties of antiviral adenine-nucleotide analogues. The acid - Base properties of 9-[2-(phosphonomethoxy)ethyl]adenine (PMEA) and of its N1, N3 and N7 deaza derivatives in aqueous solution",10.1039/a702356a,,https://doi.org/10.1039/a702356a,821b26ce-185a-838c-0215-d6c12f9e4cbaf103f044,,False,
Scopus,Germination induces accumulation of specific proteins and antifungal activities in corn kernels,10.1094/PHYTO.1997.87.11.1174,,https://doi.org/10.1094/PHYTO.1997.87.11.1174,d0fda186-3a65-317b-a053-c5fb0e6fb5de7d617a39,,False,
Scopus,Apoptosis-associated signaling pathways are required for chemotherapy- mediated female germ cell destruction,10.1038/nm1197-1228,,https://doi.org/10.1038/nm1197-1228,c1e68cf1-7156-0671-c428-6b39ffb62e219a39d70a,,False,
Scopus,Regulation of polymyxin resistance and adaptation to low-Mg2+ environments,10.1128/jb.179.22.7040-7045.1997,,https://doi.org/10.1128/jb.179.22.7040-7045.1997,46acf1b8-f7d8-29b8-f523-7767b0a9ed5c0262caa8,,False,
Scopus,Retinoid-induced apoptosis and Sp1 cleavage occur independently of transcription and require caspase activation,10.1128/MCB.17.11.6348,,https://doi.org/10.1128/MCB.17.11.6348,c5d78015-ba30-d845-e82e-1868e62e44c152286025,,False,
Scopus,An immune response to ovalbumin covalently coupled to liposomes is prevented when the liposomes used contain doxorubicin,10.1016/S0022-1759(97)00178-6,,https://doi.org/10.1016/S0022-1759(97)00178-6,83962ce0-e730-52cb-e201-6524af00b0b63a34d1b9,,False,
Scopus,Drosophila host defense: Differential induction of antimicrobial peptide genes after infection by various classes of microorganisms,10.1073/pnas.94.26.14614,,https://doi.org/10.1073/pnas.94.26.14614,058835b9-7275-48af-af30-81c1965b6e84ab02ff72,,True,data/literature_data/scopus/058835b9-7275-48af-af30-81c1965b6e84ab02ff72.pdf
Scopus,"Specific, high affinity binding sites for an antifungal plant defensin on Neurospora crassa hyphae and microsomal membranes",10.1074/jbc.272.51.32176,,https://doi.org/10.1074/jbc.272.51.32176,e206ccde-7308-5aa9-54cc-127afda0cfea51388360,,True,data/literature_data/scopus/e206ccde-7308-5aa9-54cc-127afda0cfea51388360.pdf
Scopus,Identification and sequence analysis of the genes encoding a polyketide synthase required for pyoluteorin biosynthesis in Pseudomonas fluorescens Pf-5,10.1016/S0378-1119(97)00501-5,,https://doi.org/10.1016/S0378-1119(97)00501-5,d28edd16-224b-0ce2-a2b7-b87ca594d110d0aca1b9,,False,
Scopus,The cathelicidin family of antimicrobial peptide precursors: A component of the oxygen-independent defense mechanisms of neutrophils,10.1111/j.1749-6632.1997.tb46244.x,,https://doi.org/10.1111/j.1749-6632.1997.tb46244.x,a459aba2-6824-ae11-06bd-8f57bf0b87361b852327,,False,
Scopus,Overcoming the nephrotoxicity of radiometal-labeled immunoconjugates: Improved canner therapy administered to a nude mouse model in relation to the internal radiation dosimetry,10.1002/(sici)1097-0142(19971215)80:12+<2591::aid-cncr35>3.0.co;2-5,,https://doi.org/10.1002/(sici)1097-0142(19971215)80:12+<2591::aid-cncr35>3.0.co;2-5,29857d91-d43f-c049-6fda-30b071e56aca2ee4188f,,True,data/literature_data/scopus/29857d91-d43f-c049-6fda-30b071e56aca2ee4188f.pdf
Scopus,Mapping of the gene encoding human β-defensin-2 (DEFB2) to chromosome region 8p22-p23.1,10.1006/geno.1997.5074,,https://doi.org/10.1006/geno.1997.5074,3a9bf358-98e0-8b2c-a18d-05950938530354c2169e,,False,
Scopus,Selective cytotoxicity of dermaseptin S3 toward intraerythrocytic Plasmodium falciparum and the underlying molecular basis,10.1074/jbc.272.50.31609,,https://doi.org/10.1074/jbc.272.50.31609,08d068ad-a61b-468b-df98-a049fed9bce590ee145b,,True,data/literature_data/scopus/08d068ad-a61b-468b-df98-a049fed9bce590ee145b.pdf
Scopus,Three-dimensional structure of leucocin a in trifluoroethanol and dodecylphosphocholine micelles: Spatial location of residues critical for biological activity in type IIa bacteriocins from lactic acid bacteria,10.1021/bi971263h,,https://doi.org/10.1021/bi971263h,67c9f7e2-8565-c214-9bf4-d4bece34e7b794d45ba3,,False,
Scopus,Acquisition of Granzyme B and Fas Ligand Proteins by Human Keratinocytes Contributes to Epidermal Cell Defense,10.4049/jimmunol.159.11.5293,,https://doi.org/10.4049/jimmunol.159.11.5293,facbd31d-55ef-b69b-df02-ab19918a4059542b0f3f,,False,
Scopus,Listeriolysin O potentiates immunotoxin and bleomycin cytotoxicity,10.1021/bc970124+,,https://doi.org/10.1021/bc970124+,9e252f84-6141-751e-935c-8f3f0230ed35fac8d30f,,False,
Scopus,Preferred interaction of D-peptidyl-anthraquinones with double-stranded B-DNA,10.1016/S0141-8130(97)00076-7,,https://doi.org/10.1016/S0141-8130(97)00076-7,53834546-302d-5a5f-1803-6ac7332416d5dd1c7a13,,False,
Scopus,Molecular mechanisms in retrovirus DNA integration,10.1016/S0166-3542(97)00046-6,,https://doi.org/10.1016/S0166-3542(97)00046-6,ae3702ce-06d0-0979-07e8-a7905c65b3f1f4a65250,,False,
Scopus,Structural studies of Impatiens balsamina antimicrobial protein (Ib- AMP1),10.1021/bi971747d,,https://doi.org/10.1021/bi971747d,daf1e9d3-338f-562c-b192-a7c739ce87084cfc5630,,False,
Scopus,Expression of antimicrobial peptides has an antitumour effect in human cells,10.1006/bbrc.1997.8014,,https://doi.org/10.1006/bbrc.1997.8014,a178e310-e24d-d76b-3a42-e50afc6a665c902aca7c,,False,
Scopus,Recognition of HIV-1 TAR RNA by Tat protein and Tat-derived peptides,10.1016/S0166-1280(96)04995-0,,https://doi.org/10.1016/S0166-1280(96)04995-0,607d0aa4-27c2-640e-3170-99925b78718c6d8e9afc,,False,
Scopus,"Lycotoxins, antimicrobial peptides from venom of the wolf spider Lycosa carolinensis",10.1074/jbc.273.4.2059,,https://doi.org/10.1074/jbc.273.4.2059,49f2f48a-6dd7-2cdc-b7ed-7323084585b87fcc2ec6,,True,data/literature_data/scopus/49f2f48a-6dd7-2cdc-b7ed-7323084585b87fcc2ec6.pdf
Scopus,Identification of the active site nucleophile in jack bean α- mannosidase using 5-fluoro-β-L-gulosyl fluoride,10.1074/jbc.273.4.2067,,https://doi.org/10.1074/jbc.273.4.2067,36e90c44-a9d8-393f-986f-36b5c17d3f5cecf2156d,,True,data/literature_data/scopus/36e90c44-a9d8-393f-986f-36b5c17d3f5cecf2156d.pdf
Scopus,Immunogenicity and antitumor activity of a liposomal MUC1 peptide-based vaccine,10.1002/(SICI)1097-0215(19980119)75:2<295::AID-IJC20>3.0.CO;2-B,,https://doi.org/10.1002/(SICI)1097-0215(19980119)75:2<295::AID-IJC20>3.0.CO;2-B,588e4bbc-92c1-5ba0-8161-2f76f143e179bae9fb6e,,False,
Scopus,Oligomerization of protegrin-1 in the presence of DPC micelles. A proton high-resolution NMR study,10.1016/S0014-5793(97)01579-2,,https://doi.org/10.1016/S0014-5793(97)01579-2,37a7e437-c242-1657-c07c-c7a35ddd3ab7bc983732,,True,data/literature_data/scopus/37a7e437-c242-1657-c07c-c7a35ddd3ab7bc983732.pdf
Scopus,Cancer treatment by targeted drug delivery to tumor vasculature in a mouse model,10.1126/science.279.5349.377,,https://doi.org/10.1126/science.279.5349.377,8e902fb3-2e92-c062-d77e-31e8610a5c3139c07899,,False,
Scopus,Two hevein homologs isolated from the seed of Pharbitis nil L. exhibit potent antifungal activity,10.1016/S0167-4838(97)00148-9,,https://doi.org/10.1016/S0167-4838(97)00148-9,195ab45e-cc84-3a02-146f-37fb180ba5e16f4f5bc5,,False,
Scopus,Antigen presentation by B7- nonprofessional APC does not prevent responses to solid tumor cells,10.1006/cimm.1998.1243,,https://doi.org/10.1006/cimm.1998.1243,4ccd404e-8a8a-15e4-7390-cbc89cc799042f8292f4,,False,
Scopus,Localization and genomic organization of sheep antimicrobial peptide,10.1016/S0378-1119(97)00569-6,,https://doi.org/10.1016/S0378-1119(97)00569-6,96d2b35a-f84b-a8c7-90a9-3c2cdcb743a70dc51972,,False,
Scopus,Recombinant production and purification of novel antisense antimicrobial peptide in Escherichia coli,10.1002/(SICI)1097-0290(19980105)57:1<55::AID-BIT7>3.0.CO;2-U,,https://doi.org/10.1002/(SICI)1097-0290(19980105)57:1<55::AID-BIT7>3.0.CO;2-U,7a73ac16-a11d-bcff-09a0-1ab916a645075283898e,,False,
Scopus,Identification of Db- and Kb-restricted subdominant cytotoxic T-cell responses in lymphocytic choriomeningitis virus-infected mice,10.1006/viro.1997.8934,,https://doi.org/10.1006/viro.1997.8934,4d83c1a6-0146-0c52-b5b5-1c6b2505f107fbc310f4,,False,
Scopus,Enhanced expression of an antimicrobial peptide sarcotoxin IA by GUS fusion in transgenic tobacco plants,10.1093/oxfordjournals.pcp.a029289,,https://doi.org/10.1093/oxfordjournals.pcp.a029289,15520d1a-d594-c06f-d293-6df9629ea03e6674e807,,False,
Scopus,Lantibiotics and microcins: Novel posttranslational modifications of polypeptides,10.1351/pac199870010097,,https://doi.org/10.1351/pac199870010097,5e85ca0e-ed8f-b850-87e0-e9b9b8511c8a5567178e,,True,data/literature_data/scopus/5e85ca0e-ed8f-b850-87e0-e9b9b8511c8a5567178e.pdf
Scopus,Platelet microbicidal proteins and neutrophil defensin disrupt the Staphylococcus aureus cytoplasmic membrane by distinct mechanisms of action,10.1172/JCI562,,https://doi.org/10.1172/JCI562,149ad8c6-92ba-32a1-66c2-c9a948924fcf74b44b1f,,False,
Scopus,Production of active chimeric pediocin AcH in Escherichia coli in the absence of processing and secretion genes from the Pediococcus pap operon,10.1128/aem.64.1.14-20.1998,,https://doi.org/10.1128/aem.64.1.14-20.1998,fae526a6-d5c1-35a1-b0be-75fae525e2717d82c4f4,,True,data/literature_data/scopus/fae526a6-d5c1-35a1-b0be-75fae525e2717d82c4f4.pdf
Scopus,The multi-epitope approach for immunotherapy for cancer: Identification of several CTL epitopes from various tumor-associated antigens expressed on solid epithelial tumors,10.1016/S0198-8859(97)00255-3,,https://doi.org/10.1016/S0198-8859(97)00255-3,a5c807c0-8627-856d-e8e7-d09345d9bed3e284ac43,,False,
Scopus,"A review of research on the protein-bound polysaccharide (polysaccharopeptide, PSP) from the mushroom Coriolus versicolor (basidiomycetes: polyporaceae)",10.1016/S0306-3623(97)00076-1,,https://doi.org/10.1016/S0306-3623(97)00076-1,1c108878-8b31-3231-7110-c5f0a6c2aed00313fe5d,,False,
Scopus,Evidence that HLA class II-restricted human CD4+ T cells specific to p53 self peptides respond to p53 proteins of both wild and mutant forms,10.1002/(SICI)1521-4141(199801)28:01<305::AID-IMMU305>3.0.CO;2-3,,https://doi.org/10.1002/(SICI)1521-4141(199801)28:01<305::AID-IMMU305>3.0.CO;2-3,613cf37e-061b-221c-99bd-576502b9000c04e6905e,,False,
Scopus,Expression of interleukin (IL)-12 mRNA in gastric carcinoma specimens: Cellular antitumor immune responses,10.1002/(SICI)1096-9098(199801)67:1<11::AID-JSO3>3.0.CO;2-P,,https://doi.org/10.1002/(SICI)1096-9098(199801)67:1<11::AID-JSO3>3.0.CO;2-P,81371e37-8d63-fc44-f46c-4155830a964ca2cf4ad3,,False,
Scopus,Elevated concentrations of defensins in bronchoalveolar lavage fluid in diffuse panbronchiolitis,10.1183/09031936.98.11010104,,https://doi.org/10.1183/09031936.98.11010104,7745ba1e-4a85-06cb-fcc4-95b637576114e3c4ba9e,,False,
Scopus,Modulation of Neisseria gonorrhoeae susceptibility to vertebrate antibacterial peptides due to a member of the resistance/nodulation/division efflux pump family,10.1073/pnas.95.4.1829,,https://doi.org/10.1073/pnas.95.4.1829,eded946c-197c-82be-d19c-662fe07a3da9fca8d236,,False,
Scopus,Two chaperone sites in Hsp90 differing in substrate specificity and ATP dependence,10.1073/pnas.95.4.1495,,https://doi.org/10.1073/pnas.95.4.1495,949ac045-08df-b16a-4d3c-4595ef8b354c523629a4,,False,
Scopus,"Treatment of human prostate cancer cells with dolastatin 10, a peptide isolated from a marine shell-less mollusc",10.1002/(SICI)1097-0045(19980215)34:3<175::AID-PROS4>3.0.CO;2-H,,https://doi.org/10.1002/(SICI)1097-0045(19980215)34:3<175::AID-PROS4>3.0.CO;2-H,973b36bc-a901-514f-598b-5c5e88985b2c07e7cbf5,,False,
Scopus,Induction of antigen-specific T cell anergy: An early event in the course of tumor progression,10.1073/pnas.95.3.1178,,https://doi.org/10.1073/pnas.95.3.1178,4ebf5271-1149-43d2-4ace-1a09c5f6913843dff921,,False,
Scopus,Amphiphilic α-helices are important structural motifs in the a and β peptides that constitute the bacteriocin lactococcin G - Enhancement of helix formation upon α-β interaction,10.1046/j.1432-1327.1998.2510565.x,,https://doi.org/10.1046/j.1432-1327.1998.2510565.x,759ab613-8b20-87b1-c4f0-588fbaf7da6d9fdf14c6,,False,
Scopus,Cationic peptides: A new source of antibiotics,10.1016/S0167-7799(97)01156-6,,https://doi.org/10.1016/S0167-7799(97)01156-6,fe233493-c898-a4bc-1817-321577115d66e68b9d0c,,False,
Scopus,Multicenter evaluation of the in vitro activity of six broad-spectrum β-lactam antimicrobial agents in Puerto Rico,10.1016/S0732-8893(97)00160-0,,https://doi.org/10.1016/S0732-8893(97)00160-0,659e01a2-6add-2792-db9d-7821761d651f0b02d7e2,,False,
Scopus,Activation of influenza-specific memory cytotoxic T lymphocytes by Concanavalin a stimulation,10.1016/S0165-2478(97)00135-1,,https://doi.org/10.1016/S0165-2478(97)00135-1,b2c6c37b-3fe5-be55-3e24-be517c5ef745ec7c90f9,,False,
Scopus,Constitutive expression of Bcl-x(L) or Bcl-2 prevents peptide antigen-induced T cell deletion but does not influence T cell homeostasis after a viral infection,10.1002/(SICI)1521-4141(199802)28:02<560::AID-IMMU560>3.0.CO;2-Q,,https://doi.org/10.1002/(SICI)1521-4141(199802)28:02<560::AID-IMMU560>3.0.CO;2-Q,d2972e1d-e14a-ed17-dd2e-0ba12fa6b3dff2a2be57,,False,
Scopus,Autologous human monocyte-derived dendritic cells genetically modified to express melanoma antigens elicit primary cytotoxic T cell responses in vitro: Enhancement by cotransfection of genes encoding the Th1-biasing cytokines IL-12 and IFN-α,10.4049/jimmunol.160.3.1139,,https://doi.org/10.4049/jimmunol.160.3.1139,a15ac859-2de5-1909-5fbe-f55c186ef151746e753e,,False,
Scopus,Acidic peptide-mediated expression of the antimicrobial peptide buforin II as tandem repeats in Escherichia coli,10.1006/prep.1997.0814,,https://doi.org/10.1006/prep.1997.0814,906cc3b5-066a-bfea-1794-2a1489df23ac4c09c3e4,,False,
Scopus,Antimicrobial peptides of vertebrates,10.1016/S0952-7915(98)80029-0,,https://doi.org/10.1016/S0952-7915(98)80029-0,6650e894-f9a0-3a1e-8c22-a38ea8ddc6664910b7f8,,False,
Scopus,β-sheet antibiotic peptides as potential dental therapeutics,10.1016/S0924-8579(98)00006-5,,https://doi.org/10.1016/S0924-8579(98)00006-5,e0067d63-2671-232c-93d5-6ef6f2711736b90c08f8,,False,
Scopus,Structural features of helical aggregates of antibacterial peptides via simulated annealing and molecular modeling,10.1080/07391102.1998.10508982,,https://doi.org/10.1080/07391102.1998.10508982,9dcd361c-55b0-d5b7-f904-7f97fabc66c4e9e3b253,,False,
Scopus,Gene therapy with P53 and a fragment of thrombospondin I inhibits human breast cancer in vivo,10.1006/mgme.1997.2654,,https://doi.org/10.1006/mgme.1997.2654,da4e93b4-845d-e9a6-b804-3eaf923c261a74cedd00,,False,
Scopus,Counting antigen-specific CD8 T cells: A reevaluation of bystander activation during viral infection,10.1016/S1074-7613(00)80470-7,,https://doi.org/10.1016/S1074-7613(00)80470-7,d3c04d10-8648-68f8-2c15-98069f36d0212bfd481c,,True,data/literature_data/scopus/d3c04d10-8648-68f8-2c15-98069f36d0212bfd481c.pdf
Scopus,Spleen peptides (Polyerga(TM)) inhibit development of artificial lung metastases of murine mammary carcinoma and increase efficiency of chemotherapy in mice,10.1089/cbr.1998.13.25,,https://doi.org/10.1089/cbr.1998.13.25,64b925b6-f764-d315-e168-835850ab777253a55b3c,,False,
Scopus,"Killing of Fusobacterium nucleatum, Porphyromonas gingivalis and Prevotella intermedia by protegrins",10.1111/j.1600-0765.1998.tb02297.x,,https://doi.org/10.1111/j.1600-0765.1998.tb02297.x,5714808c-6599-852f-bcaa-9d18a35b959820c7524f,,False,
Scopus,Selection of virus variants and emergence of virus escape mutants after immunization with an epitope vaccine,10.1128/jvi.72.2.1403-1410.1998,,https://doi.org/10.1128/jvi.72.2.1403-1410.1998,3901cbb9-d368-0c92-6835-cd516aa75297e2792ab4,,True,data/literature_data/scopus/3901cbb9-d368-0c92-6835-cd516aa75297e2792ab4.pdf
Scopus,Cytokine-receptor complexes as chaperones for nuclear translocation of signal transducers,10.1006/bbrc.1998.8254,,https://doi.org/10.1006/bbrc.1998.8254,8e10494f-a252-9bc1-ea17-97de7b0893db6eb80282,,False,
Scopus,Dissociation of the signalling and antiviral properties of SDF-1-derived small peptides,10.1016/S0960-9822(98)70155-1,,https://doi.org/10.1016/S0960-9822(98)70155-1,e5d02d49-2d25-110f-60be-3b9fd9dd39c2480f9d03,,True,data/literature_data/scopus/e5d02d49-2d25-110f-60be-3b9fd9dd39c2480f9d03.pdf
Scopus,"Microsclerodermins C - E, antifungal cyclic peptides from the lithistid marine sponges Theonella sp. and Microscleroderma sp.",10.1016/S0040-4020(98)00054-4,,https://doi.org/10.1016/S0040-4020(98)00054-4,948103fa-e366-da58-f024-0c7a6bb4f2e3974b6956,,False,
Scopus,Novel biologically active nonpeptidic inhibitors of myristoylCoArprotein NMyristoyltransferase,10.1021/jm980001q,,https://doi.org/10.1021/jm980001q,83fa607c-d43d-a7dd-bc1b-e5549371a79f3490caff,,False,
Scopus,Serine protease of hepatitis C virus expressed in insect cells as the NS3/4A complex,10.1021/bi972010r,,https://doi.org/10.1021/bi972010r,c020a3fa-8eea-bbf6-37ad-c777ab960798dd700a34,,False,
Scopus,Mutational analysis of the P-glycoprotein first intracellular loop and flanking transmembrane domains,10.1021/bi972680x,,https://doi.org/10.1021/bi972680x,026c2bb8-e0ab-f353-81b7-502edffee766e6ce98f6,,False,
Scopus,"Synthesis, antimicrobial activity and gene structure of a novel member of the dermaseptin B family",10.1016/S0167-4781(97)00194-2,,https://doi.org/10.1016/S0167-4781(97)00194-2,fdf73792-16c7-76be-7909-9a726ea8de86e30d942a,,False,
Scopus,Mechanism of action of the antimicrobial peptide buforin II: Buforin II kills microorganisms by penetrating the cell membrane and inhibiting cellular functions,10.1006/bbrc.1998.8159,,https://doi.org/10.1006/bbrc.1998.8159,663519f0-4134-317a-6841-219fae0c1e6c57687635,,False,
Scopus,Molecular cloning and tissue expression of porcine β-defensin-1,10.1016/S0014-5793(98)00134-3,,https://doi.org/10.1016/S0014-5793(98)00134-3,c79861e2-5aaf-84ed-edf8-7d36b681a122ce3a513a,,True,data/literature_data/scopus/c79861e2-5aaf-84ed-edf8-7d36b681a122ce3a513a.pdf
Scopus,A drosomycin-GFP reporter transgene reveals a local immune response in Drosophila that is not dependent on the Toll pathway,10.1093/emboj/17.5.1217,,https://doi.org/10.1093/emboj/17.5.1217,c87e4184-784e-304d-399c-73bff328fe4c1299d603,,False,
Scopus,Immunization with a lymphocytic choriomeningitis virus peptide mixed with heat shock protein 70 results in protective antiviral immunity and specific cytotoxic T lymphocytes,10.1084/jem.187.5.685,,https://doi.org/10.1084/jem.187.5.685,d492dd29-65e3-23a4-c253-a3551479b43600f4d946,,False,
Scopus,Mechanism of antimicrobial action of indolicidin,10.1016/S0378-1097(98)00008-1,,https://doi.org/10.1016/S0378-1097(98)00008-1,7126d1c4-6499-0f9a-b6e0-f0ba557d7c98918f63a6,,False,
